Retailer Name,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Total Sales,Number of Brands,Category of Retailer,Category_of_Retailer
Retailer 5767,12345.3354,0.0,0.0,0.0,20122.6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32467.994,2,1.0,B
Retailer 5768,8230.2236,0.0,0.0,0.0,22215.4232,0.0,0.0,0.0,0.0,40922.1348,0.0,0.0,71367.7816,3,2.0,A
Retailer 5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5770,0.0,0.0,0.0,120368.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120368.16,1,3.0,O+
Retailer 5771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30826.61,0.0,0.0,30826.61,1,1.0,B
Retailer 5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10095.5248,0.0,0.0,10095.5248,1,1.0,B
Retailer 5774,0.0,0.0,0.0,0.0,19639.8688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31175.1508,1,1.0,B
Retailer 5775,12345.3354,0.0,0.0,0.0,46845.8086,0.0,0.0,0.0,12948.696000000002,39615.1068,18064.3428,0.0,129819.2896,5,3.0,O+
Retailer 5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33022.2144,0.0,0.0,33022.2144,1,1.0,B
Retailer 5777,0.0,0.0,0.0,0.0,7727.1698,0.0,0.0,0.0,12948.696000000002,0.0,9974.954,0.0,30650.8198,3,1.0,B
Retailer 5778,24690.6708,6839.1,0.0,0.0,0.0,0.0,13825.6206,4028.9898,12948.696000000002,30826.61,0.0,0.0,93159.6872,6,3.0,O+
Retailer 5779,10706.4844,0.0,0.0,0.0,0.0,0.0,8361.9396,0.0,12948.696000000002,0.0,0.0,0.0,32017.12,3,1.0,B
Retailer 5780,40313.7082,3134.8408,0.0,0.0,35899.1958,0.0,13825.6206,6714.983,25897.392000000003,20191.0496,0.0,0.0,145976.79,7,3.0,O+
Retailer 5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5783,9869.0746,0.0,0.0,0.0,32357.5552,0.0,0.0,0.0,25897.392000000003,10095.5248,0.0,0.0,78219.5466,4,2.0,A
Retailer 5784,0.0,0.0,0.0,0.0,7727.1698,0.0,0.0,0.0,25897.392000000003,17830.2936,11860.5192,0.0,63315.3746,4,2.0,A
Retailer 5785,75710.8634,0.0,0.0,0.0,27849.8284,0.0,0.0,0.0,12948.696000000002,63179.0992,0.0,0.0,179688.487,4,3.0,O+
Retailer 5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5787,0.0,0.0,0.0,48147.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48147.264,1,2.0,A
Retailer 5788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5789,0.0,0.0,0.0,24073.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24073.632,1,1.0,B
Retailer 5790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5791,12345.3354,0.0,0.0,0.0,0.0,0.0,5574.6264,4028.9898,0.0,0.0,9974.954,0.0,31923.9056,4,1.0,B
Retailer 5792,4916.553,0.0,0.0,0.0,0.0,0.0,13825.6206,0.0,12948.696000000002,0.0,0.0,0.0,31690.8696,3,1.0,B
Retailer 5793,0.0,0.0,0.0,0.0,0.0,94750.9178,0.0,0.0,0.0,0.0,0.0,0.0,94750.9178,1,3.0,O+
Retailer 5794,0.0,0.0,0.0,0.0,7727.1698,0.0,0.0,0.0,12948.696000000002,30286.5744,9974.954,0.0,60937.3942,4,2.0,A
Retailer 5795,0.0,0.0,0.0,24073.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24073.632,1,1.0,B
Retailer 5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5798,0.0,0.0,0.0,0.0,27528.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27528.1374,1,1.0,B
Retailer 5799,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,8602.068000000001,0.0,0.0,21963.642999999996,2,1.0,B
Retailer 5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5801,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5803,0.0,0.0,0.0,0.0,14005.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14005.4636,1,1.0,B
Retailer 5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5808,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5810,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5812,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5813,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20861.2814,0.0,0.0,20861.2814,1,1.0,B
Retailer 5816,0.0,0.0,0.0,0.0,14166.5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14166.5624,1,1.0,B
Retailer 5817,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8057.9796,0.0,0.0,11313.3912,0.0,19371.3708,2,1.0,B
Retailer 5819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5820,0.0,19947.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19947.8816,1,1.0,B
Retailer 5821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18611.4708,0.0,18611.4708,1,1.0,B
Retailer 5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5832,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5833,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5834,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5835,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5839,8230.2236,0.0,0.0,24073.632,0.0,0.0,19511.1924,9400.9762,0.0,10579.3278,0.0,0.0,71795.352,5,2.0,A
Retailer 5840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400.9762,12948.696000000002,10095.5248,11313.3912,0.0,43758.5882,4,1.0,B
Retailer 5841,0.0,0.0,0.0,0.0,12810.3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12810.3942,1,1.0,B
Retailer 5842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5845,24690.6708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10095.5248,18611.4708,0.0,53397.6664,3,2.0,A
Retailer 5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.3278,0.0,0.0,10579.3278,1,1.0,B
Retailer 5852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5862,0.0,0.0,0.0,0.0,13200.4762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.4762,1,1.0,B
Retailer 5863,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5864,0.0,0.0,0.0,0.0,0.0,8029.61,0.0,0.0,0.0,0.0,0.0,0.0,8029.61,1,1.0,B
Retailer 5865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5868,0.0,0.0,0.0,0.0,13200.4762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200.4762,1,1.0,B
Retailer 5869,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5870,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5874,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5875,0.0,0.0,0.0,0.0,14005.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14005.4636,1,1.0,B
Retailer 5876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5880,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5881,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5883,0.0,13678.2,0.0,0.0,0.0,0.0,0.0,9400.9762,0.0,0.0,0.0,0.0,23079.1762,2,1.0,B
Retailer 5884,0.0,0.0,0.0,0.0,13844.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13844.3648,1,1.0,B
Retailer 5885,0.0,0.0,0.0,0.0,14488.2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488.2534,1,1.0,B
Retailer 5886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5887,22214.41,0.0,0.0,0.0,22215.4232,0.0,0.0,0.0,0.0,0.0,18611.4708,0.0,63041.304000000004,3,2.0,A
Retailer 5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5891,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5896,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5899,0.0,0.0,0.0,0.0,12727.8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12727.8184,1,1.0,B
Retailer 5900,0.0,0.0,0.0,0.0,0.0,12977.0656,0.0,0.0,0.0,0.0,0.0,0.0,12977.0656,1,1.0,B
Retailer 5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5905,0.0,0.0,0.0,0.0,5634.4052,0.0,0.0,0.0,12948.696000000002,0.0,0.0,0.0,18583.1012,2,1.0,B
Retailer 5906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5907,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5912,0.0,0.0,0.0,0.0,14005.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14005.4636,1,1.0,B
Retailer 5913,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5914,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5916,0.0,0.0,0.0,0.0,13844.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13844.3648,1,1.0,B
Retailer 5917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5920,0.0,0.0,0.0,24073.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24073.632,1,1.0,B
Retailer 5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400.9762,0.0,0.0,0.0,0.0,9400.9762,1,1.0,B
Retailer 5922,0.0,0.0,0.0,0.0,13844.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13844.3648,1,1.0,B
Retailer 5923,0.0,0.0,0.0,0.0,14488.2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488.2534,1,1.0,B
Retailer 5924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5925,0.0,0.0,0.0,0.0,0.0,8029.61,0.0,0.0,0.0,0.0,0.0,0.0,8029.61,1,1.0,B
Retailer 5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5927,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5929,0.0,0.0,0.0,0.0,14005.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14005.4636,1,1.0,B
Retailer 5930,0.0,0.0,0.0,0.0,14005.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14005.4636,1,1.0,B
Retailer 5931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5932,0.0,0.0,0.0,0.0,15453.3264,0.0,0.0,0.0,6042.7248,9030.145,0.0,0.0,30526.1962,3,1.0,B
Retailer 5933,0.0,0.0,0.0,0.0,14166.5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14166.5624,1,1.0,B
Retailer 5934,0.0,0.0,0.0,0.0,13039.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13039.3774,1,1.0,B
Retailer 5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5936,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5937,0.0,0.0,0.0,0.0,15453.3264,0.0,24863.928,0.0,0.0,11863.5588,0.0,0.0,52180.8132,3,2.0,A
Retailer 5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10095.5248,0.0,0.0,10095.5248,1,1.0,B
Retailer 5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5942,0.0,0.0,0.0,0.0,12742.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12742.0032,1,1.0,B
Retailer 5943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5948,24690.6708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12948.696000000002,0.0,11313.3912,0.0,48952.758,3,2.0,A
Retailer 5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5952,0.0,0.0,0.0,0.0,12708.061000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12708.061000000002,1,1.0,B
Retailer 5953,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5954,4916.553,0.0,0.0,0.0,4185.5292,3211.844,13825.6206,0.0,0.0,5931.7794,0.0,0.0,32071.3262,5,1.0,B
Retailer 5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5957,0.0,0.0,0.0,0.0,6278.2938,0.0,0.0,9400.9762,0.0,0.0,0.0,0.0,15679.27,2,1.0,B
Retailer 5958,0.0,0.0,0.0,0.0,13361.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13361.575,1,1.0,B
Retailer 5959,0.0,0.0,0.0,0.0,16903.2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16903.2156,1,1.0,B
Retailer 5960,0.0,0.0,0.0,24073.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24073.632,1,1.0,B
Retailer 5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12948.696000000002,10095.5248,0.0,0.0,23044.2208,2,1.0,B
Retailer 5962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
Retailer 5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,F
